gameid,qtr,min,sec,off,def,down,togo,ydline,description,offscore,defscore,season,,,
20121213_CIN@PHI,1,50,18,CIN,PHI,1,10,87,PASS,10,0,2012,,,
20121213_CIN@PHI,3,21,39,CIN,PHI,3,14,89,PASS,10,13,2012,,,
20121213_CIN@PHI,2,37,6,CIN,PHI,1,20,90,PASS,10,10,2012,,,
20121213_CIN@PHI,2,34,18,CIN,PHI,1,10,90,PASS,10,10,2012,,,
20121213_CIN@PHI,3,21,9,CIN,PHI,4,15,90,PUNT,10,13,2012,,,
20121213_CIN@PHI,3,15,21,PHI,CIN,1,10,91,PASS,13,24,2012,,,
20121213_CIN@PHI,4,12,12,PHI,CIN,1,10,91,PASS,13,34,2012,,,
20121213_CIN@PHI,4,11,48,PHI,CIN,3,12,93,PASS,13,34,2012,,,
20121213_CIN@PHI,4,11,35,PHI,CIN,4,12,93,PUNT,13,34,2012,,,
20121213_CIN@PHI,4,4,3,PHI,CIN,1,10,94,PASS,13,34,2012,,,
20121213_CIN@PHI,4,11,48,PHI,CIN,2,13,94,RUN,13,34,2012,,,
20121213_CIN@PHI,4,3,59,PHI,CIN,2,10,94,PASS,13,34,2012,,,
20121213_CIN@PHI,4,3,50,PHI,CIN,3,10,94,PASS,13,34,2012,,,
20121213_CIN@PHI,4,3,44,PHI,CIN,4,10,94,PUNT,13,34,2012,,,
20121216_CAR@SD,1,53,33,CAR,SD,1,1,1,RUN,0,0,2012,,,
20121216_CAR@SD,1,49,57,CAR,SD,2,1,1,RUN,7,0,2012,,,
20121216_CAR@SD,1,54,11,CAR,SD,3,1,2,PASS,0,0,2012,,,
20121216_CAR@SD,1,54,7,CAR,SD,4,1,2,RUN,0,0,2012,,,
20121216_CAR@SD,3,24,1,CAR,SD,1,4,4,PASS,24,0,2012,,,
20121216_CAR@SD,1,50,35,CAR,SD,1,5,5,RUN,7,0,2012,,,
20121216_CAR@SD,2,30,29,CAR,SD,1,5,5,PASS,21,0,2012,,,
20121216_CAR@SD,1,54,55,CAR,SD,2,4,5,RUN,0,0,2012,,,
20121216_CAR@SD,3,24,49,CAR,SD,2,1,5,RUN,24,0,2012,,,
20121216_CAR@SD,4,14,8,SD,CAR,1,9,9,PASS,0,31,2012,,,
20121216_CAR@SD,1,55,37,CAR,SD,1,10,11,RUN,0,0,2012,,,
20121216_CAR@SD,1,51,2,CAR,SD,2,2,13,PENALTY,7,0,2012,,,
20121216_CAR@SD,3,25,25,CAR,SD,1,10,14,RUN,24,0,2012,,,
20121216_CAR@SD,2,30,25,CAR,SD,1,15,15,PASS,21,0,2012,,,
20121216_CAR@SD,2,30,17,CAR,SD,2,15,15,PASS,21,0,2012,,,
20121216_CAR@SD,1,56,17,CAR,SD,3,1,15,RUN,0,0,2012,,,
20121216_CAR@SD,2,30,15,CAR,SD,3,15,15,PASS,21,0,2012,,,
20121216_CAR@SD,2,30,10,CAR,SD,4,15,15,FIELD GOAL,21,0,2012,,,
20121216_CAR@SD,4,10,25,SD,CAR,1,10,18,PASS,7,31,2012,,,
20121216_CAR@SD,1,51,30,CAR,SD,1,10,21,PASS,7,0,2012,,,
20121216_CAR@SD,1,56,54,CAR,SD,2,7,21,PASS,0,0,2012,,,
20121216_CAR@SD,4,14,14,SD,CAR,3,8,22,PASS,0,31,2012,,,
20121216_CAR@SD,3,26,9,CAR,SD,2,1,23,RUN,24,0,2012,,,
20121216_CAR@SD,1,57,37,CAR,SD,1,10,24,RUN,0,0,2012,,,
20121216_CAR@SD,3,15,15,SD,CAR,1,10,24,PASS,0,31,2012,,,
20121216_CAR@SD,3,15,42,SD,CAR,2,1,29,RUN,0,31,2012,,,
20121216_CAR@SD,4,15,0,SD,CAR,2,16,30,PASS,0,31,2012,,,
20121216_CAR@SD,2,30,39,CAR,SD,1,10,31,PASS,21,0,2012,,,
20121216_CAR@SD,3,26,55,CAR,SD,1,10,32,RUN,24,0,2012,,,
20121216_CAR@SD,1,58,27,CAR,SD,1,10,36,RUN,0,0,2012,,,
20121216_CAR@SD,2,35,23,CAR,SD,1,10,36,PASS,21,0,2012,,,
20121216_CAR@SD,3,16,9,SD,CAR,1,10,38,PASS,0,31,2012,,,
20121216_CAR@SD,4,2,39,CAR,SD,3,9,40,RUN,31,7,2012,,,
20121216_CAR@SD,4,4,8,CAR,SD,1,10,41,RUN,31,7,2012,,,
20121216_CAR@SD,4,2,0,CAR,SD,4,10,41,PUNT,31,7,2012,,,
20121216_CAR@SD,2,30,45,CAR,SD,1,10,42,PASS,21,0,2012,,,
20121216_CAR@SD,4,3,22,CAR,SD,2,12,43,RUN,31,7,2012,,,
20121216_CAR@SD,3,27,28,CAR,SD,1,10,44,PASS,24,0,2012,,,
20121216_CAR@SD,2,34,44,CAR,SD,2,18,44,PASS,21,0,2012,,,
20121216_CAR@SD,2,34,39,CAR,SD,3,18,44,PASS,21,0,2012,,,
20121216_CAR@SD,2,40,31,SD,CAR,4,7,44,PUNT,0,21,2012,,,
20121216_CAR@SD,2,34,32,CAR,SD,4,18,44,PUNT,21,0,2012,,,
20121216_CAR@SD,1,46,14,CAR,SD,1,10,45,PASS,14,0,2012,,,
20121216_CAR@SD,1,46,8,CAR,SD,2,10,45,PASS,14,0,2012,,,
20121216_CAR@SD,2,42,54,SD,CAR,1,10,47,PENALTY,0,21,2012,,,
20121216_CAR@SD,4,11,1,SD,CAR,1,10,48,PASS,7,31,2012,,,
20121216_CAR@SD,4,4,54,CAR,SD,3,4,48,RUN,31,7,2012,,,
20121216_CAR@SD,1,47,0,CAR,SD,3,4,51,PASS,14,0,2012,,,
20121216_CAR@SD,2,35,34,CAR,SD,3,3,51,PASS,21,0,2012,,,
20121216_CAR@SD,2,35,30,CAR,SD,4,3,51,PUNT,21,0,2012,,,
20121216_CAR@SD,1,47,47,CAR,SD,1,5,52,PASS,14,0,2012,,,
20121216_CAR@SD,2,42,34,SD,CAR,1,15,52,PASS,0,21,2012,,,
20121216_CAR@SD,1,47,44,CAR,SD,2,5,52,RUN,14,0,2012,,,
20121216_CAR@SD,4,11,32,SD,CAR,2,3,52,RUN,7,31,2012,,,
20121216_CAR@SD,3,28,2,CAR,SD,2,7,53,PASS,24,0,2012,,,
20121216_CAR@SD,4,5,41,CAR,SD,2,9,53,PASS,31,7,2012,,,
20121216_CAR@SD,2,41,11,SD,CAR,3,16,53,PASS,0,21,2012,,,
20121216_CAR@SD,4,6,26,CAR,SD,1,10,54,RUN,31,7,2012,,,
20121216_CAR@SD,2,30,58,CAR,SD,2,6,54,PASS,21,0,2012,,,
20121216_CAR@SD,2,30,53,CAR,SD,3,6,54,PASS,21,0,2012,,,
20121216_CAR@SD,3,20,0,CAR,SD,3,3,55,PASS,31,0,2012,,,
20121216_CAR@SD,3,19,57,CAR,SD,4,3,55,PUNT,31,0,2012,,,
20121216_CAR@SD,3,28,40,CAR,SD,1,10,56,RUN,24,0,2012,,,
20121216_CAR@SD,4,0,39,SD,CAR,1,10,56,RUN,7,31,2012,,,
20121216_CAR@SD,2,41,54,SD,CAR,2,19,56,PASS,0,21,2012,,,
20121216_CAR@SD,2,43,33,SD,CAR,3,5,56,PASS,0,21,2012,,,
20121216_CAR@SD,1,48,6,CAR,SD,1,10,57,PENALTY,14,0,2012,,,
20121216_CAR@SD,1,59,19,CAR,SD,1,10,58,PASS,0,0,2012,,,
20121216_CAR@SD,2,36,16,CAR,SD,1,10,58,PASS,21,0,2012,,,
20121216_CAR@SD,2,31,9,CAR,SD,1,10,58,PASS,21,0,2012,,,
20121216_CAR@SD,1,58,39,CAR,SD,2,10,58,PASS,0,0,2012,,,
20121216_CAR@SD,2,36,13,CAR,SD,2,10,58,RUN,21,0,2012,,,
20121216_CAR@SD,4,11,58,SD,CAR,1,10,59,RUN,7,31,2012,,,
20121216_CAR@SD,3,20,47,CAR,SD,2,7,59,RUN,31,0,2012,,,
20121216_CAR@SD,2,43,42,SD,CAR,1,10,61,PASS,0,21,2012,,,
20121216_CAR@SD,2,43,38,SD,CAR,2,10,61,PASS,0,21,2012,,,
20121216_CAR@SD,2,43,33,SD,CAR,3,10,61,PENALTY,0,21,2012,,,
20121216_CAR@SD,3,21,30,CAR,SD,1,10,62,RUN,31,0,2012,,,
20121216_CAR@SD,3,18,33,SD,CAR,4,8,64,PUNT,0,31,2012,,,
20121216_CAR@SD,1,52,1,SD,CAR,1,10,65,PENALTY,0,7,2012,,,
20121216_CAR@SD,2,37,2,CAR,SD,3,3,65,PASS,21,0,2012,,,
20121216_CAR@SD,3,19,45,SD,CAR,1,10,66,PASS,0,31,2012,,,
20121216_CAR@SD,3,19,40,SD,CAR,2,10,66,RUN,0,31,2012,,,
20121216_CAR@SD,4,7,57,CAR,SD,1,10,67,RUN,31,7,2012,,,
20121216_CAR@SD,4,7,12,CAR,SD,2,10,67,RUN,31,7,2012,,,
20121216_CAR@SD,3,16,16,CAR,SD,1,10,68,RUN,31,0,2012,,,
20121216_CAR@SD,4,8,50,CAR,SD,3,1,68,RUN,31,7,2012,,,
20121216_CAR@SD,4,1,17,SD,CAR,1,10,69,RUN,7,31,2012,,,
20121216_CAR@SD,4,9,35,CAR,SD,2,2,69,RUN,31,7,2012,,,
20121216_CAR@SD,3,19,11,SD,CAR,3,13,69,PASS,0,31,2012,,,
20121216_CAR@SD,1,51,44,SD,CAR,1,15,70,PASS,0,7,2012,,,
20121216_CAR@SD,2,44,25,SD,CAR,2,8,70,RUN,0,21,2012,,,
20121216_CAR@SD,1,49,11,SD,CAR,2,5,71,PASS,0,14,2012,,,
20121216_CAR@SD,1,52,10,SD,CAR,3,1,71,PENALTY,0,7,2012,,,
20121216_CAR@SD,1,49,6,SD,CAR,3,5,71,PASS,0,14,2012,,,
20121216_CAR@SD,3,17,0,CAR,SD,3,1,71,RUN,31,0,2012,,,
20121216_CAR@SD,1,48,58,SD,CAR,4,5,71,PUNT,0,14,2012,,,
20121216_CAR@SD,2,31,48,SD,CAR,4,2,71,PUNT,0,21,2012,,,
20121216_CAR@SD,1,48,45,CAR,SD,1,10,72,RUN,14,0,2012,,,
20121216_CAR@SD,2,45,0,SD,CAR,1,10,72,RUN,0,21,2012,,,
20121216_CAR@SD,2,38,20,CAR,SD,1,10,72,PASS,21,0,2012,,,
20121216_CAR@SD,1,52,53,SD,CAR,2,2,72,PENALTY,0,7,2012,,,
20121216_CAR@SD,2,32,18,SD,CAR,2,4,73,PASS,0,21,2012,,,
20121216_CAR@SD,3,29,29,SD,CAR,2,4,74,PASS,0,24,2012,,,
20121216_CAR@SD,2,32,0,SD,CAR,3,5,74,RUN,0,21,2012,,,
20121216_CAR@SD,1,49,47,SD,CAR,1,10,76,RUN,0,14,2012,,,
20121216_CAR@SD,2,31,35,CAR,SD,1,10,76,PASS,21,0,2012,,,
20121216_CAR@SD,4,10,18,CAR,SD,1,10,77,RUN,31,7,2012,,,
20121216_CAR@SD,1,52,41,SD,CAR,2,7,77,RUN,0,7,2012,,,
20121216_CAR@SD,1,59,19,CAR,SD,2,8,78,PASS,0,0,2012,,,
20121216_CAR@SD,2,37,44,CAR,SD,2,16,78,PASS,21,0,2012,,,
20121216_CAR@SD,3,17,42,CAR,SD,2,8,78,PASS,31,0,2012,,,
20121216_CAR@SD,2,32,44,SD,CAR,1,10,79,PASS,0,21,2012,,,
20121216_CAR@SD,1,59,54,CAR,SD,1,10,80,RUN,0,0,2012,,,
20121216_CAR@SD,1,53,29,SD,CAR,1,10,80,PASS,0,7,2012,,,
20121216_CAR@SD,2,30,6,SD,CAR,1,10,80,RUN,0,24,2012,,,
20121216_CAR@SD,3,30,0,SD,CAR,1,10,80,PASS,0,24,2012,,,
20121216_CAR@SD,3,23,56,SD,CAR,1,10,80,PENALTY,0,31,2012,,,
20121216_CAR@SD,3,18,23,CAR,SD,1,10,80,RUN,31,0,2012,,,
20121216_CAR@SD,4,1,52,SD,CAR,1,10,80,RUN,7,31,2012,,,
20121216_CAR@SD,1,45,12,SD,CAR,2,8,80,PASS,0,21,2012,,,
20121216_CAR@SD,1,45,7,SD,CAR,3,8,80,PASS,0,21,2012,,,
20121216_CAR@SD,3,28,55,SD,CAR,3,10,80,PASS,0,24,2012,,,
20121216_CAR@SD,3,28,49,SD,CAR,4,10,80,PUNT,0,24,2012,,,
20121216_CAR@SD,4,12,6,CAR,SD,4,8,80,PUNT,31,7,2012,,,
20121216_CAR@SD,2,33,15,SD,CAR,3,1,81,RUN,0,21,2012,,,
20121216_CAR@SD,3,22,16,SD,CAR,3,11,81,PASS,0,31,2012,,,
20121216_CAR@SD,3,21,33,SD,CAR,4,11,81,PUNT,0,31,2012,,,
20121216_CAR@SD,1,45,54,SD,CAR,1,10,82,RUN,0,21,2012,,,
20121216_CAR@SD,4,13,57,CAR,SD,1,10,82,RUN,31,7,2012,,,
20121216_CAR@SD,2,38,59,CAR,SD,2,4,83,PASS,21,0,2012,,,
20121216_CAR@SD,3,22,57,SD,CAR,2,14,84,PASS,0,31,2012,,,
20121216_CAR@SD,4,13,12,CAR,SD,2,10,86,RUN,31,7,2012,,,
20121216_CAR@SD,4,12,37,CAR,SD,3,14,86,RUN,31,7,2012,,,
20121216_CAR@SD,2,33,53,SD,CAR,2,7,87,PASS,0,21,2012,,,
20121216_CAR@SD,2,39,44,CAR,SD,1,10,89,RUN,21,0,2012,,,
20121216_CAR@SD,2,34,27,SD,CAR,1,10,90,RUN,0,21,2012,,,
20121216_CAR@SD,3,23,34,SD,CAR,1,20,90,PASS,0,31,2012,,,
20121216_CAR@SD,2,39,51,CAR,SD,3,8,94,PASS,21,0,2012,,,
20121216_CAR@SD,2,40,23,CAR,SD,1,10,96,PASS,21,0,2012,,,
20121216_CAR@SD,2,40,18,CAR,SD,2,10,96,PENALTY,21,0,2012,,,
20121216_DEN@BAL,2,41,59,DEN,BAL,1,1,1,RUN,3,0,2012,,,
20121216_DEN@BAL,2,30,30,BAL,DEN,1,4,4,PASS,0,10,2012,,,
20121216_DEN@BAL,3,22,47,DEN,BAL,1,6,6,PASS,24,3,2012,,,
20121216_DEN@BAL,3,22,44,DEN,BAL,2,6,6,RUN,24,3,2012,,,
20121216_DEN@BAL,1,52,16,DEN,BAL,4,2,9,FIELD GOAL,0,0,2012,,,
20121216_DEN@BAL,4,6,0,DEN,BAL,2,5,12,RUN,31,10,2012,,,
20121216_DEN@BAL,1,53,32,DEN,BAL,2,7,14,PASS,0,0,2012,,,
20121216_DEN@BAL,1,52,54,DEN,BAL,3,7,14,PASS,0,0,2012,,,
20121216_DEN@BAL,4,5,16,DEN,BAL,3,7,14,RUN,31,10,2012,,,
20121216_DEN@BAL,2,42,12,DEN,BAL,2,7,15,PASS,3,0,2012,,,
20121216_DEN@BAL,4,14,56,BAL,DEN,1,10,16,PASS,3,31,2012,,,
20121216_DEN@BAL,1,54,32,DEN,BAL,1,10,17,PENALTY,0,0,2012,,,
20121216_DEN@BAL,4,6,46,DEN,BAL,1,10,17,RUN,31,10,2012,,,
20121216_DEN@BAL,2,42,45,DEN,BAL,1,10,18,RUN,3,0,2012,,,
20121216_DEN@BAL,2,30,50,BAL,DEN,2,8,18,PASS,0,10,2012,,,
20121216_DEN@BAL,4,5,16,DEN,BAL,4,11,18,FIELD GOAL,31,10,2012,,,
20121216_DEN@BAL,2,30,55,BAL,DEN,1,10,20,PASS,0,10,2012,,,
20121216_DEN@BAL,2,43,17,DEN,BAL,3,1,20,RUN,3,0,2012,,,
20121216_DEN@BAL,1,54,11,DEN,BAL,1,15,22,PASS,0,0,2012,,,
20121216_DEN@BAL,4,2,4,DEN,BAL,1,10,23,RUN,34,17,2012,,,
20121216_DEN@BAL,4,1,57,DEN,BAL,2,10,23,RUN,34,17,2012,,,
20121216_DEN@BAL,3,17,8,BAL,DEN,3,4,23,PASS,3,31,2012,,,
20121216_DEN@BAL,3,17,4,BAL,DEN,4,4,23,PASS,3,31,2012,,,
20121216_DEN@BAL,4,1,20,DEN,BAL,3,12,25,RUN,34,17,2012,,,
20121216_DEN@BAL,3,27,59,BAL,DEN,1,10,27,RUN,0,17,2012,,,
20121216_DEN@BAL,3,27,36,BAL,DEN,2,10,27,PASS,0,17,2012,,,
20121216_DEN@BAL,3,27,30,BAL,DEN,3,10,27,PASS,0,17,2012,,,
20121216_DEN@BAL,3,27,22,BAL,DEN,4,10,27,FIELD GOAL,0,17,2012,,,
20121216_DEN@BAL,4,0,38,DEN,BAL,4,14,27,FIELD GOAL,34,17,2012,,,
20121216_DEN@BAL,2,44,1,DEN,BAL,1,10,29,PASS,3,0,2012,,,
20121216_DEN@BAL,3,18,17,BAL,DEN,1,10,29,PASS,3,31,2012,,,
20121216_DEN@BAL,2,43,54,DEN,BAL,2,10,29,RUN,3,0,2012,,,
20121216_DEN@BAL,1,55,3,DEN,BAL,1,10,31,PASS,0,0,2012,,,
20121216_DEN@BAL,1,54,56,DEN,BAL,2,10,31,PASS,0,0,2012,,,
20121216_DEN@BAL,2,31,23,BAL,DEN,2,7,31,RUN,0,10,2012,,,
20121216_DEN@BAL,4,14,47,BAL,DEN,2,25,31,PASS,3,31,2012,,,
20121216_DEN@BAL,1,54,52,DEN,BAL,3,10,31,PASS,0,0,2012,,,
20121216_DEN@BAL,4,15,0,BAL,DEN,3,5,31,PASS,3,31,2012,,,
20121216_DEN@BAL,2,44,39,DEN,BAL,2,1,32,RUN,3,0,2012,,,
20121216_DEN@BAL,3,28,30,BAL,DEN,2,3,32,PASS,0,17,2012,,,
20121216_DEN@BAL,1,55,39,DEN,BAL,2,1,33,RUN,0,0,2012,,,
20121216_DEN@BAL,2,31,52,BAL,DEN,1,10,34,RUN,0,10,2012,,,
20121216_DEN@BAL,3,23,19,DEN,BAL,2,5,34,PASS,24,3,2012,,,
20121216_DEN@BAL,3,15,22,BAL,DEN,2,8,34,PASS,3,31,2012,,,
20121216_DEN@BAL,3,18,21,BAL,DEN,1,10,35,PASS,3,31,2012,,,
20121216_DEN@BAL,3,17,27,BAL,DEN,2,16,35,PASS,3,31,2012,,,
20121216_DEN@BAL,3,15,48,BAL,DEN,1,10,36,RUN,3,31,2012,,,
20121216_DEN@BAL,3,28,59,BAL,DEN,1,10,39,RUN,0,17,2012,,,
20121216_DEN@BAL,3,23,56,DEN,BAL,1,10,39,RUN,24,3,2012,,,
20121216_DEN@BAL,3,18,4,BAL,DEN,1,20,39,PASS,3,31,2012,,,
20121216_DEN@BAL,2,45,0,DEN,BAL,1,10,41,RUN,3,0,2012,,,
20121216_DEN@BAL,1,56,7,DEN,BAL,1,10,42,PASS,0,0,2012,,,
20121216_DEN@BAL,4,4,1,DEN,BAL,2,9,43,RUN,34,17,2012,,,
20121216_DEN@BAL,1,50,20,DEN,BAL,3,1,43,PASS,3,0,2012,,,
20121216_DEN@BAL,1,50,16,DEN,BAL,4,1,43,PUNT,3,0,2012,,,
20121216_DEN@BAL,4,4,7,DEN,BAL,1,10,44,RUN,34,17,2012,,,
20121216_DEN@BAL,4,3,57,DEN,BAL,3,10,44,RUN,34,17,2012,,,
20121216_DEN@BAL,4,3,9,DEN,BAL,4,10,44,PENALTY,34,17,2012,,,
20121216_DEN@BAL,3,19,0,BAL,DEN,1,10,45,PASS,3,31,2012,,,
20121216_DEN@BAL,3,18,54,BAL,DEN,2,10,45,PASS,3,31,2012,,,
20121216_DEN@BAL,3,18,50,BAL,DEN,3,10,45,PASS,3,31,2012,,,
20121216_DEN@BAL,4,7,14,DEN,BAL,3,8,45,PASS,31,10,2012,,,
20121216_DEN@BAL,1,57,17,BAL,DEN,3,1,46,RUN,0,0,2012,,,
20121216_DEN@BAL,4,8,37,DEN,BAL,1,10,47,RUN,31,10,2012,,,
20121216_DEN@BAL,1,57,52,BAL,DEN,2,2,47,RUN,0,0,2012,,,
20121216_DEN@BAL,1,50,57,DEN,BAL,2,5,47,RUN,3,0,2012,,,
20121216_DEN@BAL,4,7,53,DEN,BAL,2,10,47,RUN,31,10,2012,,,
20121216_DEN@BAL,1,56,40,DEN,BAL,2,5,48,RUN,0,0,2012,,,
20121216_DEN@BAL,4,3,9,DEN,BAL,4,15,49,PENALTY,34,17,2012,,,
20121216_DEN@BAL,4,9,24,DEN,BAL,3,2,50,RUN,31,10,2012,,,
20121216_DEN@BAL,3,25,2,DEN,BAL,1,10,51,PASS,17,3,2012,,,
20121216_DEN@BAL,1,51,20,DEN,BAL,1,10,52,RUN,3,0,2012,,,
20121216_DEN@BAL,1,57,9,DEN,BAL,1,10,53,PASS,0,0,2012,,,
20121216_DEN@BAL,3,29,28,BAL,DEN,2,8,54,PASS,0,17,2012,,,
20121216_DEN@BAL,4,3,9,DEN,BAL,4,20,54,PUNT,34,17,2012,,,
20121216_DEN@BAL,1,58,22,BAL,DEN,1,10,55,PASS,0,0,2012,,,
20121216_DEN@BAL,2,37,38,BAL,DEN,1,10,55,PENALTY,0,10,2012,,,
20121216_DEN@BAL,1,45,10,DEN,BAL,2,7,55,PASS,3,0,2012,,,
20121216_DEN@BAL,4,10,8,DEN,BAL,2,7,55,RUN,31,10,2012,,,
20121216_DEN@BAL,3,29,52,BAL,DEN,1,10,56,RUN,0,17,2012,,,
20121216_DEN@BAL,3,25,41,DEN,BAL,2,2,56,RUN,17,3,2012,,,
20121216_DEN@BAL,1,45,39,DEN,BAL,1,10,58,RUN,3,0,2012,,,
20121216_DEN@BAL,4,10,52,DEN,BAL,1,10,58,RUN,31,10,2012,,,
20121216_DEN@BAL,3,19,24,BAL,DEN,2,1,58,PASS,3,31,2012,,,
20121216_DEN@BAL,4,4,32,BAL,DEN,1,10,61,PASS,10,34,2012,,,
20121216_DEN@BAL,2,36,38,BAL,DEN,3,17,62,PASS,0,10,2012,,,
20121216_DEN@BAL,2,36,30,BAL,DEN,4,17,62,PUNT,0,10,2012,,,
20121216_DEN@BAL,2,37,38,BAL,DEN,1,18,63,PASS,0,10,2012,,,
20121216_DEN@BAL,2,37,14,BAL,DEN,2,18,63,RUN,0,10,2012,,,
20121216_DEN@BAL,3,26,13,DEN,BAL,1,10,64,RUN,17,3,2012,,,
20121216_DEN@BAL,4,0,33,BAL,DEN,1,10,65,PASS,17,34,2012,,,
20121216_DEN@BAL,1,46,58,BAL,DEN,2,7,65,PASS,0,3,2012,,,
20121216_DEN@BAL,2,34,15,DEN,BAL,1,10,66,PASS,10,0,2012,,,
20121216_DEN@BAL,4,11,33,DEN,BAL,2,7,66,RUN,31,10,2012,,,
20121216_DEN@BAL,1,46,18,BAL,DEN,3,8,66,PASS,0,3,2012,,,
20121216_DEN@BAL,1,46,13,BAL,DEN,4,8,66,PUNT,0,3,2012,,,
20121216_DEN@BAL,2,32,22,DEN,BAL,4,10,66,PUNT,10,0,2012,,,
20121216_DEN@BAL,3,19,50,BAL,DEN,1,10,67,PASS,3,31,2012,,,
20121216_DEN@BAL,1,47,30,BAL,DEN,1,10,68,PASS,0,3,2012,,,
20121216_DEN@BAL,1,48,27,DEN,BAL,1,10,69,PASS,3,0,2012,,,
20121216_DEN@BAL,4,12,15,DEN,BAL,1,10,69,RUN,31,10,2012,,,
20121216_DEN@BAL,1,48,21,DEN,BAL,2,10,69,PASS,3,0,2012,,,
20121216_DEN@BAL,2,38,12,BAL,DEN,2,6,69,RUN,0,10,2012,,,
20121216_DEN@BAL,1,48,16,DEN,BAL,3,10,69,PASS,3,0,2012,,,
20121216_DEN@BAL,2,41,5,BAL,DEN,2,8,70,PASS,0,10,2012,,,
20121216_DEN@BAL,2,40,59,BAL,DEN,3,8,70,PASS,0,10,2012,,,
20121216_DEN@BAL,2,32,59,DEN,BAL,3,14,70,PASS,10,0,2012,,,
20121216_DEN@BAL,2,40,54,BAL,DEN,4,8,70,PUNT,0,10,2012,,,
20121216_DEN@BAL,2,34,47,DEN,BAL,2,3,71,RUN,10,0,2012,,,
20121216_DEN@BAL,4,0,5,BAL,DEN,2,16,71,PASS,17,34,2012,,,
20121216_DEN@BAL,2,41,44,BAL,DEN,1,10,72,RUN,0,10,2012,,,
20121216_DEN@BAL,3,16,11,DEN,BAL,3,5,72,PASS,31,3,2012,,,
20121216_DEN@BAL,4,13,1,DEN,BAL,3,2,72,RUN,31,10,2012,,,
20121216_DEN@BAL,3,16,4,DEN,BAL,4,5,72,PUNT,31,3,2012,,,
20121216_DEN@BAL,2,38,47,BAL,DEN,1,10,73,RUN,0,10,2012,,,
20121216_DEN@BAL,4,2,36,BAL,DEN,2,1,75,PASS,17,34,2012,,,
20121216_DEN@BAL,1,58,35,DEN,BAL,4,5,75,PUNT,0,0,2012,,,
20121216_DEN@BAL,1,47,39,DEN,BAL,4,16,75,PUNT,3,0,2012,,,
20121216_DEN@BAL,3,22,7,BAL,DEN,3,6,76,PASS,3,31,2012,,,
20121216_DEN@BAL,2,38,55,DEN,BAL,4,1,76,PUNT,10,0,2012,,,
20121216_DEN@BAL,3,22,4,BAL,DEN,4,6,76,PUNT,3,31,2012,,,
20121216_DEN@BAL,3,16,57,DEN,BAL,1,10,77,PASS,31,3,2012,,,
20121216_DEN@BAL,2,33,38,DEN,BAL,2,21,77,RUN,10,0,2012,,,
20121216_DEN@BAL,2,32,0,BAL,DEN,2,7,77,PASS,0,10,2012,,,
20121216_DEN@BAL,3,16,50,DEN,BAL,2,10,77,RUN,31,3,2012,,,
20121216_DEN@BAL,4,13,48,DEN,BAL,2,7,77,RUN,31,10,2012,,,
20121216_DEN@BAL,1,48,34,BAL,DEN,4,1,77,PUNT,0,3,2012,,,
20121216_DEN@BAL,4,2,8,BAL,DEN,4,3,77,PASS,17,34,2012,,,
20121216_DEN@BAL,1,46,3,DEN,BAL,1,10,78,RUN,3,0,2012,,,
20121216_DEN@BAL,2,35,18,DEN,BAL,1,10,78,RUN,10,0,2012,,,
20121216_DEN@BAL,3,24,46,BAL,DEN,1,10,79,PASS,3,24,2012,,,
20121216_DEN@BAL,3,21,54,DEN,BAL,1,10,79,PENALTY,31,3,2012,,,
20121216_DEN@BAL,4,2,57,BAL,DEN,1,5,79,PASS,17,34,2012,,,
20121216_DEN@BAL,3,26,37,DEN,BAL,2,6,79,PASS,17,3,2012,,,
20121216_DEN@BAL,3,24,43,BAL,DEN,2,10,79,PASS,3,24,2012,,,
20121216_DEN@BAL,1,60,0,DEN,BAL,1,10,80,PASS,0,0,2012,,,
20121216_DEN@BAL,2,32,9,BAL,DEN,1,10,80,RUN,0,10,2012,,,
20121216_DEN@BAL,2,30,15,BAL,DEN,1,10,80,RUN,0,17,2012,,,
20121216_DEN@BAL,3,22,40,BAL,DEN,1,10,80,PASS,3,31,2012,,,
20121216_DEN@BAL,4,14,31,DEN,BAL,1,10,80,RUN,31,10,2012,,,
20121216_DEN@BAL,1,59,55,DEN,BAL,2,10,80,RUN,0,0,2012,,,
20121216_DEN@BAL,3,22,35,BAL,DEN,2,10,80,RUN,3,31,2012,,,
20121216_DEN@BAL,2,39,38,DEN,BAL,3,5,80,PASS,10,0,2012,,,
20121216_DEN@BAL,3,24,15,BAL,DEN,3,11,80,PASS,3,24,2012,,,
20121216_DEN@BAL,3,24,9,BAL,DEN,4,11,80,PUNT,3,24,2012,,,
20121216_DEN@BAL,1,59,10,DEN,BAL,3,11,81,PASS,0,0,2012,,,
20121216_DEN@BAL,2,40,14,DEN,BAL,2,7,82,PASS,10,0,2012,,,
20121216_DEN@BAL,3,20,4,DEN,BAL,4,13,82,PUNT,31,3,2012,,,
20121216_DEN@BAL,3,27,10,DEN,BAL,1,10,83,RUN,17,3,2012,,,
20121216_DEN@BAL,4,2,57,BAL,DEN,1,10,84,PENALTY,17,34,2012,,,
20121216_DEN@BAL,2,40,41,DEN,BAL,1,10,85,RUN,10,0,2012,,,
20121216_DEN@BAL,1,50,9,BAL,DEN,1,10,86,RUN,0,3,2012,,,
